ROW,HW,STUDENTID,TIMESTAMP,SUBMISSION,SCORE
19615,6,1033434,0,1,0
19616,11,1033434,0,1,0
19617,13,1033434,0,1,0
19618,15,1033434,0,1,0
19619,17,1033434,0,1,0
19620,5,1033435,1358819521,1,65
19621,6,1033435,0,1,0
19622,11,1033435,0,1,0
19623,13,1033435,0,1,0
19624,15,1033435,0,1,0
19625,17,1033435,0,1,0
19626,5,1033436,1358389565,1,104
19627,6,1033436,1359679186,1,102
19628,11,1033436,0,1,0
19629,13,1033436,0,1,0
19630,15,1033436,0,1,0
19631,17,1033436,0,1,0
19632,5,1033437,1358811989,1,104
19633,6,1033437,1359442461,1,104
19634,11,1033437,1359957630,1,100
19635,13,1033437,1361743853,1,100
19636,15,1033437,1362297353,1,98
19637,17,1033437,1362967346,1,100
19638,5,1033438,1359091313,1,70.57
19639,6,1033438,0,1,0
19640,11,1033438,0,1,0
19641,13,1033438,0,1,0
19642,15,1033438,0,1,0
19643,17,1033438,0,1,0
19644,5,1033439,1358877762,1,102
19645,6,1033439,1359755722,1,57
19646,11,1033439,1360445457,1,100
19647,13,1033439,1361769014,1,93.5
19648,15,1033439,1362336050,1,99.5
19649,17,1033439,1362940047,1,100
19650,5,1033440,1358902830,1,100
19651,6,1033440,0,1,0
19652,11,1033440,0,1,0
19653,13,1033440,0,1,0
19654,15,1033440,0,1,0
19655,17,1033440,0,1,0
19656,5,1033441,1359153110,1,99.17
19657,6,1033441,1359747596,1,100
19658,11,1033441,1360627143,1,60
19659,13,1033441,1361824826,1,88.5
19660,15,1033441,1362441139,1,51
19661,17,1033441,1363107936,1,100
19662,5,1033442,1358778688,1,104
19663,6,1033442,1359707533,1,104
19664,11,1033442,1360623634,1,100
19665,13,1033442,1361351129,1,105
19666,15,1033442,1362363754,1,91
19667,17,1033442,1363043293,1,100
19668,5,1033443,1359072037,1,104
19669,6,1033443,1359763097,1,98
19670,11,1033443,1360623109,1,103
19671,13,1033443,0,1,0
19672,15,1033443,0,1,0
19673,17,1033443,0,1,0
19674,5,1033444,1358964143,1,82.86
19675,6,1033444,0,1,0
19676,11,1033444,0,1,0
19677,13,1033444,0,1,0
19678,15,1033444,0,1,0
19679,17,1033444,0,1,0
19680,5,1033445,1358775460,1,104
19681,6,1033445,1359801643,1,100
19682,11,1033445,1360587923,1,96
19683,13,1033445,1361445174,1,94.75
19684,15,1033445,1362263323,1,68.5
19685,17,1033445,1362260678,1,100
19686,5,1033446,1359243277,1,100
19687,6,1033446,0,1,0
19688,11,1033446,0,1,0
19689,13,1033446,0,1,0
19690,15,1033446,0,1,0
19691,17,1033446,0,1,0
19692,5,1033447,1359062054,1,104
19693,6,1033447,1359749784,1,100
19694,11,1033447,0,1,0
19695,13,1033447,0,1,0
19696,15,1033447,0,1,0
19697,17,1033447,0,1,0
19698,5,1033448,1359066546,1,51.31
19699,6,1033448,1359700859,1,92.92
19700,11,1033448,1360096317,1,64
19701,13,1033448,0,1,0
19702,15,1033448,0,1,0
19703,17,1033448,0,1,0
19704,5,1033449,1358981164,1,95.4
19705,6,1033449,1359652358,1,81.29
19706,11,1033449,1360534345,1,85
19707,13,1033449,0,1,0
19708,15,1033449,0,1,0
19709,17,1033449,0,1,0
19710,5,1033450,1358849305,1,103.65
19711,6,1033450,1359692923,1,104
19712,11,1033450,1360607089,1,100
19713,13,1033450,1361819179,1,86.25
19714,15,1033450,1362337009,1,100
19715,17,1033450,1363113587,1,100
19716,5,1033451,1358858663,1,103.88
19717,6,1033451,1359493888,1,103.54
19718,11,1033451,1360328695,1,101
19719,13,1033451,0,1,0
19720,15,1033451,0,1,0
19721,17,1033451,0,1,0
19722,5,1033452,1358833650,1,104
19723,6,1033452,0,1,0
19724,11,1033452,0,1,0
19725,13,1033452,0,1,0
19726,15,1033452,0,1,0
19727,17,1033452,0,1,0
19728,5,1033453,1359046163,1,100
19729,6,1033453,1359746371,1,101.42
19730,11,1033453,1359798711,1,100
19731,13,1033453,1361538414,1,88
19732,15,1033453,1362316789,1,51
19733,17,1033453,0,1,0
19734,5,1033454,1358419697,1,104
19735,6,1033454,1359749482,1,100
19736,11,1033454,1360681201,1,98
19737,13,1033454,1361726082,1,105
19738,15,1033454,1362312380,1,23
19739,17,1033454,0,1,0
19740,5,1033455,1359038024,1,72.35
19741,6,1033455,1359803300,1,92
19742,11,1033455,1360597175,1,94
19743,13,1033455,1361809391,1,93.5
19744,15,1033455,0,1,0
19745,17,1033455,0,1,0
19746,5,1033456,1359065621,1,57
19747,6,1033456,0,1,0
19748,11,1033456,0,1,0
19749,13,1033456,0,1,0
19750,15,1033456,0,1,0
19751,17,1033456,0,1,0
19752,5,1033457,1359070394,1,0
19753,6,1033457,0,1,0
19754,11,1033457,0,1,0
19755,13,1033457,0,1,0
19756,15,1033457,0,1,0
19757,17,1033457,0,1,0
19758,5,1033458,1359058583,1,104
19759,6,1033458,0,1,0
19760,11,1033458,0,1,0
19761,13,1033458,0,1,0
19762,15,1033458,0,1,0
19763,17,1033458,0,1,0
19764,5,1033459,1359021624,1,0
19765,6,1033459,0,1,0
19766,11,1033459,0,1,0
19767,13,1033459,0,1,0
19768,15,1033459,0,1,0
19769,17,1033459,0,1,0
19770,5,1033460,1358803680,1,85
19771,6,1033460,0,1,0
19772,11,1033460,0,1,0
19773,13,1033460,0,1,0
19774,15,1033460,0,1,0
19775,17,1033460,0,1,0
19776,5,1033461,1359922566,1,91.43
19777,6,1033461,1359922606,1,0
19778,11,1033461,0,1,0
19779,13,1033461,0,1,0
19780,15,1033461,0,1,0
19781,17,1033461,0,1,0
19782,5,1033462,1358941293,1,88.09
19783,6,1033462,1359535262,1,87.63
19784,11,1033462,1360584429,1,107
19785,13,1033462,1361792496,1,105
19786,15,1033462,1361792456,1,95
19787,17,1033462,1363102009,1,100
19788,5,1033463,1359071008,1,104
19789,6,1033463,1359763188,1,48
19790,11,1033463,0,1,0
19791,13,1033463,0,1,0
19792,15,1033463,0,1,0
19793,17,1033463,0,1,0
19794,5,1033464,1359045820,1,100
19795,6,1033464,1359836545,1,100
19796,11,1033464,1360507322,1,106
19797,13,1033464,0,1,0
19798,15,1033464,0,1,0
19799,17,1033464,0,1,0
19800,5,1033465,1359042252,1,104
19801,6,1033465,1359741385,1,100
19802,11,1033465,0,1,0
19803,13,1033465,0,1,0
19804,15,1033465,0,1,0
19805,17,1033465,0,1,0
19806,5,1033466,1359232824,1,0
19807,6,1033466,0,1,0
19808,11,1033466,0,1,0
19809,13,1033466,0,1,0
19810,15,1033466,0,1,0
19811,17,1033466,0,1,0
19812,5,1033467,1359274407,1,0
19813,6,1033467,0,1,0
19814,11,1033467,0,1,0
19815,13,1033467,0,1,0
19816,15,1033467,0,1,0
19817,17,1033467,0,1,0
19818,5,1033468,1358977385,1,98.75
19819,6,1033468,1359003867,1,73
19820,11,1033468,0,1,0
19821,13,1033468,1361914692,1,100
19822,15,1033468,0,1,0
19823,17,1033468,0,1,0
19824,5,1033469,1359072980,1,104
19825,6,1033469,1359799803,1,103.04
19826,11,1033469,1360626674,1,101
19827,13,1033469,1361836673,1,105
19828,15,1033469,1362441516,1,100
19829,17,1033469,1363128697,1,100
19830,5,1033470,1358797900,1,104
19831,6,1033470,1359548872,1,104
19832,11,1033470,1360329802,1,106
19833,13,1033470,1361471846,1,105
19834,15,1033470,1362253864,1,105
19835,17,1033470,1362749372,1,100
19836,5,1033471,1358982160,1,104
19837,6,1033471,1359742683,1,102
19838,11,1033471,1360624705,1,98
19839,13,1033471,1361820667,1,95.5
19840,15,1033471,1362437964,1,95
19841,17,1033471,1362951086,1,100
19842,5,1033472,1358773218,1,104
19843,6,1033472,1359541823,1,91
19844,11,1033472,1360520442,1,99
19845,13,1033472,1361541448,1,105
19846,15,1033472,1362167686,1,101
19847,17,1033472,1362939527,1,100
19848,5,1033473,1358965103,1,104
19849,6,1033473,1359743415,1,104
19850,11,1033473,1360609619,1,100
19851,13,1033473,1361717773,1,105
19852,15,1033473,1362424161,1,100
19853,17,1033473,1362865202,1,100
19854,5,1033474,1359236243,1,100
19855,6,1033474,0,1,0
19856,11,1033474,0,1,0
19857,13,1033474,0,1,0
19858,15,1033474,0,1,0
19859,17,1033474,0,1,0
19860,5,1033475,1359202416,1,100
19861,6,1033475,0,1,0
19862,11,1033475,0,1,0
19863,13,1033475,0,1,0
19864,15,1033475,0,1,0
19865,17,1033475,0,1,0
19866,5,1033476,1359069802,1,35
19867,6,1033476,1359760554,1,66
19868,11,1033476,1360622631,1,95
19869,13,1033476,0,1,0
19870,15,1033476,0,1,0
19871,17,1033476,0,1,0
19872,5,1033477,1358279074,1,104
19873,6,1033477,1359131777,1,101.42
19874,11,1033477,1360236295,1,96
19875,13,1033477,1361305945,1,100.5
19876,15,1033477,1362194664,1,81
19877,17,1033477,1362194572,1,65.56
19878,5,1033478,1358949297,1,104
19879,6,1033478,1359726717,1,100
19880,11,1033478,1360328585,1,100
19881,13,1033478,1361374095,1,100.5
19882,15,1033478,1362590537,1,99.5
19883,17,1033478,1363103150,1,100
19884,5,1033479,1358617714,1,104
19885,6,1033479,1359220420,1,104
19886,11,1033479,1360607290,1,99
19887,13,1033479,1361829250,1,105
19888,15,1033479,1362424008,1,100
19889,17,1033479,1363033901,1,100
19890,5,1033480,1359231534,1,35
19891,6,1033480,1359754469,1,0
19892,11,1033480,0,1,0
19893,13,1033480,0,1,0
19894,15,1033480,0,1,0
19895,17,1033480,0,1,0
19896,5,1033481,0,1,0
19897,6,1033481,1359935161,1,100
19898,11,1033481,1360379957,1,100
19899,13,1033481,1361693183,1,105
19900,15,1033481,1362356777,1,100
19901,17,1033481,1362937108,1,100
19902,5,1033482,1359014321,1,53.79
19903,6,1033482,0,1,0
19904,11,1033482,0,1,0
19905,13,1033482,0,1,0
19906,15,1033482,0,1,0
19907,17,1033482,0,1,0
19908,5,1033483,1359068657,1,102
19909,6,1033483,1359068798,1,102.67
19910,11,1033483,1360616982,1,82.67
19911,13,1033483,1362432966,1,0
19912,15,1033483,1362432941,1,100
19913,17,1033483,1363049306,1,100
19914,5,1033484,1359059215,1,92.13
19915,6,1033484,1360005020,1,100
19916,11,1033484,1360523729,1,75
19917,13,1033484,1361820863,1,85
19918,15,1033484,1362378835,1,100
19919,17,1033484,1362862637,1,100
19920,5,1033485,1359229371,1,75.13
19921,6,1033485,0,1,0
19922,11,1033485,0,1,0
19923,13,1033485,0,1,0
19924,15,1033485,0,1,0
19925,17,1033485,0,1,0
19926,5,1033486,1359006889,1,100
19927,6,1033486,0,1,0
19928,11,1033486,0,1,0
19929,13,1033486,0,1,0
19930,15,1033486,0,1,0
19931,17,1033486,0,1,0
19932,5,1033487,1359053206,1,35
19933,6,1033487,0,1,0
19934,11,1033487,0,1,0
19935,13,1033487,0,1,0
19936,15,1033487,0,1,0
19937,17,1033487,0,1,0
19938,5,1033488,1358808545,1,104
19939,6,1033488,1359661491,1,104
19940,11,1033488,1360437083,1,100
19941,13,1033488,1361778672,1,104
19942,15,1033488,1362386342,1,100
19943,17,1033488,0,1,0
19944,5,1033489,1358714694,1,100
19945,6,1033489,1359914530,1,100
19946,11,1033489,1360497624,1,100
19947,13,1033489,1361692638,1,96
19948,15,1033489,1361778591,1,38
19949,17,1033489,1363044215,1,100
19950,5,1033490,1358798480,1,100
19951,6,1033490,0,1,0
19952,11,1033490,0,1,0
19953,13,1033490,0,1,0
19954,15,1033490,0,1,0
19955,17,1033490,0,1,0
19956,5,1033491,1359070659,1,104
19957,6,1033491,1359744691,1,104
19958,11,1033491,1360612710,1,107
19959,13,1033491,1361822504,1,105
19960,15,1033491,1362434137,1,105
19961,17,1033491,1363107563,1,100
19962,5,1033492,1359034605,1,104
19963,6,1033492,0,1,0
19964,11,1033492,0,1,0
19965,13,1033492,0,1,0
19966,15,1033492,0,1,0
19967,17,1033492,0,1,0
19968,5,1033493,1359071630,1,77
19969,6,1033493,1359227239,1,100
19970,11,1033493,1359756857,1,100
19971,13,1033493,1361095845,1,105
19972,15,1033493,1362436819,1,100
19973,17,1033493,1362873035,1,100
19974,5,1033494,1359021319,1,100
19975,6,1033494,1359528684,1,100
19976,11,1033494,1360097455,1,100
19977,13,1033494,1361351190,1,105
19978,15,1033494,1362302405,1,100
19979,17,1033494,1363044347,1,100
19980,5,1033495,1358211843,1,104
19981,6,1033495,1359753457,1,100.46
19982,11,1033495,1360608914,1,101
19983,13,1033495,1361821676,1,105
19984,15,1033495,1362431510,1,105
19985,17,1033495,0,1,0
19986,5,1033496,1359243541,1,0
19987,6,1033496,0,1,0
19988,11,1033496,0,1,0
19989,13,1033496,0,1,0
19990,15,1033496,0,1,0
19991,17,1033496,0,1,0
19992,5,1033497,1358997532,1,77
19993,6,1033497,1359731751,1,100
19994,11,1033497,0,1,0
19995,13,1033497,0,1,0
19996,15,1033497,0,1,0
19997,17,1033497,0,1,0
19998,5,1033498,1359224129,1,74.09
19999,6,1033498,0,1,0
20000,11,1033498,0,1,0
20001,13,1033498,0,1,0
20002,15,1033498,0,1,0
20003,17,1033498,0,1,0
20004,5,1033499,1359042882,1,64.25
20005,6,1033499,1359042825,1,0
20006,11,1033499,0,1,0
20007,13,1033499,0,1,0
20008,15,1033499,0,1,0
20009,17,1033499,0,1,0
20010,5,1033500,1359409743,1,100
20011,6,1033500,1359587607,1,92
20012,11,1033500,0,1,0
20013,13,1033500,0,1,0
20014,15,1033500,0,1,0
20015,17,1033500,0,1,0
20016,5,1033501,1358944759,1,100
20017,6,1033501,1359739177,1,100
20018,11,1033501,1360602787,1,100
20019,13,1033501,1361814530,1,100
20020,15,1033501,1361959157,1,99.5
20021,17,1033501,1363096371,1,100
20022,5,1033502,1358208736,1,104
20023,6,1033502,1358991517,1,104
20024,11,1033502,1359753817,1,104
20025,13,1033502,1361059219,1,105
20026,15,1033502,1361748423,1,105
20027,17,1033502,1362357724,1,100
20028,5,1033503,1358968550,1,95
20029,6,1033503,0,1,0
20030,11,1033503,0,1,0
20031,13,1033503,0,1,0
20032,15,1033503,0,1,0
20033,17,1033503,0,1,0
20034,5,1033504,1358769712,1,100
20035,6,1033504,1359714421,1,91
20036,11,1033504,1360444296,1,84
20037,13,1033504,1361796327,1,71
20038,15,1033504,1362432261,1,50
20039,17,1033504,1363005572,1,100
20040,5,1033505,1358885845,1,100
20041,6,1033505,0,1,0
20042,11,1033505,0,1,0
20043,13,1033505,0,1,0
20044,15,1033505,0,1,0
20045,17,1033505,0,1,0
20046,5,1033506,1358954294,1,104
20047,6,1033506,1358954790,1,0
20048,11,1033506,0,1,0
20049,13,1033506,0,1,0
20050,15,1033506,0,1,0
20051,17,1033506,0,1,0
20052,5,1033507,1358889814,1,104
20053,6,1033507,1359654983,1,101.04
20054,11,1033507,1360584594,1,100
20055,13,1033507,1361696009,1,105
20056,15,1033507,1362414562,1,100
20057,17,1033507,1362852183,1,100
20058,5,1033508,1358521315,1,104
20059,6,1033508,1359580939,1,104
20060,11,1033508,1359891869,1,107
20061,13,1033508,1361313524,1,105
20062,15,1033508,1361824428,1,100
20063,17,1033508,1362433312,1,100
20064,5,1033509,1358662709,1,104
20065,6,1033509,0,1,0
20066,11,1033509,0,1,0
20067,13,1033509,1361670365,1,85
20068,15,1033509,0,1,0
20069,17,1033509,1362884913,1,100
20070,5,1033510,1358594152,1,99
20071,6,1033510,1359742711,1,100
20072,11,1033510,1360431726,1,95
20073,13,1033510,1361947244,1,96.15
20074,15,1033510,0,1,0
20075,17,1033510,1362803565,1,100
20076,5,1033511,1359583039,1,99.14
20077,6,1033511,1359763166,1,82
20078,11,1033511,1360538332,1,94
20079,13,1033511,1361745012,1,95.5
20080,15,1033511,1362435860,1,100
20081,17,1033511,1362656528,1,97.35
20082,5,1033512,1359240784,1,100
20083,6,1033512,1359927403,1,36
20084,11,1033512,1360789297,1,46
20085,13,1033512,1362258165,1,0
20086,15,1033512,0,1,0
20087,17,1033512,0,1,0
20088,5,1033513,1358686235,1,104
20089,6,1033513,1359668181,1,104
20090,11,1033513,1360098774,1,107
20091,13,1033513,1361397512,1,105
20092,15,1033513,1362342102,1,105
20093,17,1033513,1362516448,1,100
20094,5,1033514,1358925040,1,77.54
20095,6,1033514,1359488462,1,100
20096,11,1033514,1360259622,1,100
20097,13,1033514,1361514926,1,105
20098,15,1033514,1362225290,1,100
20099,17,1033514,1362429723,1,25.83
20100,5,1033515,1358266247,1,104
20101,6,1033515,1359433778,1,104
20102,11,1033515,1360605078,1,103
20103,13,1033515,1361770622,1,100
20104,15,1033515,1362376131,1,92
20105,17,1033515,1362853010,1,100
20106,5,1033516,1359244754,1,71.29
20107,6,1033516,1359244926,1,59
20108,11,1033516,1360626991,1,84
20109,13,1033516,1361792771,1,0
20110,15,1033516,1362441322,1,29.5
20111,17,1033516,0,1,0
20112,5,1033517,1358897081,1,81.2
20113,6,1033517,0,1,0
20114,11,1033517,0,1,0
20115,13,1033517,0,1,0
20116,15,1033517,0,1,0
20117,17,1033517,0,1,0
20118,5,1033518,1358907461,1,95.19
20119,6,1033518,0,1,0
20120,11,1033518,0,1,0
20121,13,1033518,0,1,0
20122,15,1033518,0,1,0
20123,17,1033518,0,1,0
20124,5,1033519,1359069641,1,100
20125,6,1033519,1359935816,1,65
20126,11,1033519,1360627142,1,46
20127,13,1033519,1361998609,1,85
20128,15,1033519,0,1,0
20129,17,1033519,0,1,0
20130,5,1033520,1358958218,1,86.79
20131,6,1033520,1359841858,1,100
20132,11,1033520,1360630622,1,74
20133,13,1033520,0,1,0
20134,15,1033520,0,1,0
20135,17,1033520,0,1,0
20136,5,1033521,1358942364,1,100
20137,6,1033521,1359746382,1,59
20138,11,1033521,1360608905,1,74
20139,13,1033521,1361817385,1,65
20140,15,1033521,1362592270,1,51
20141,17,1033521,1363071893,1,100
20142,5,1033522,1359032388,1,0
20143,6,1033522,0,1,0
20144,11,1033522,0,1,0
20145,13,1033522,0,1,0
20146,15,1033522,0,1,0
20147,17,1033522,0,1,0
20148,5,1033523,1358769394,1,90
20149,6,1033523,1359694059,1,100
20150,11,1033523,1360516846,1,90
20151,13,1033523,1361547159,1,92.5
20152,15,1033523,1362285690,1,100
20153,17,1033523,1363025303,1,100
20154,5,1033524,1359012470,1,100
20155,6,1033524,0,1,0
20156,11,1033524,0,1,0
20157,13,1033524,0,1,0
20158,15,1033524,0,1,0
20159,17,1033524,0,1,0
20160,5,1033525,1359070483,1,66.17
20161,6,1033525,1360520263,1,0
20162,11,1033525,0,1,0
20163,13,1033525,0,1,0
20164,15,1033525,0,1,0
20165,17,1033525,0,1,0
20166,5,1033526,1359995514,1,103.88
20167,6,1033526,0,1,0
20168,11,1033526,0,1,0
20169,13,1033526,0,1,0
20170,15,1033526,0,1,0
20171,17,1033526,0,1,0
20172,5,1033527,1359193501,1,64.5
20173,6,1033527,0,1,0
20174,11,1033527,0,1,0
20175,13,1033527,0,1,0
20176,15,1033527,0,1,0
20177,17,1033527,0,1,0
20178,5,1033528,1359083871,1,100
20179,6,1033528,1359930014,1,100
20180,11,1033528,0,1,0
20181,13,1033528,0,1,0
20182,15,1033528,0,1,0
20183,17,1033528,0,1,0
20184,5,1033529,1358995878,1,100
20185,6,1033529,0,1,0
20186,11,1033529,0,1,0
20187,13,1033529,0,1,0
20188,15,1033529,0,1,0
20189,17,1033529,0,1,0
20190,5,1033530,1358649396,1,104
20191,6,1033530,0,1,0
20192,11,1033530,0,1,0
20193,13,1033530,0,1,0
20194,15,1033530,0,1,0
20195,17,1033530,0,1,0
20196,5,1033531,1358850297,1,104
20197,6,1033531,0,1,0
20198,11,1033531,0,1,0
20199,13,1033531,0,1,0
20200,15,1033531,0,1,0
20201,17,1033531,0,1,0
20202,5,1033532,1358709195,1,104
20203,6,1033532,1359580845,1,100
20204,11,1033532,1360258371,1,100
20205,13,1033532,1361695424,1,104
20206,15,1033532,1362516417,1,47
20207,17,1033532,1363033098,1,100
20208,5,1033533,1359100281,1,104
20209,6,1033533,1359102820,1,0
20210,11,1033533,1360617145,1,106
20211,13,1033533,1361817608,1,100
20212,15,1033533,1362412542,1,100
20213,17,1033533,1363183921,1,100
20214,5,1033534,1359001047,1,104
20215,6,1033534,0,1,0
20216,11,1033534,0,1,0
20217,13,1033534,0,1,0
20218,15,1033534,0,1,0
20219,17,1033534,0,1,0
20220,5,1033535,1359229007,1,100
20221,6,1033535,0,1,0
20222,11,1033535,0,1,0
20223,13,1033535,0,1,0
20224,15,1033535,0,1,0
20225,17,1033535,0,1,0
20226,5,1033536,1358365959,1,100
20227,6,1033536,1359760111,1,102
20228,11,1033536,1360626673,1,54
20229,13,1033536,1361836699,1,75
20230,15,1033536,1362438209,1,100
20231,17,1033536,1363043107,1,100
20232,5,1033537,1358911589,1,104
20233,6,1033537,1359600094,1,100
20234,11,1033537,1360568360,1,94
20235,13,1033537,1361744396,1,100
20236,15,1033537,1362381721,1,95
20237,17,1033537,1363053238,1,100
20238,5,1033538,1358667108,1,100
20239,6,1033538,1359756220,1,77
20240,11,1033538,1360780127,1,74
20241,13,1033538,1361930757,1,75
20242,15,1033538,1362292078,1,20
20243,17,1033538,1363113116,1,25.83
20244,5,1033539,1359243999,1,100
20245,6,1033539,1359762967,1,74
20246,11,1033539,1360622746,1,100
20247,13,1033539,1361836036,1,95.5
20248,15,1033539,1362438395,1,100
20249,17,1033539,1363125911,1,100
20250,5,1033540,1359070927,1,75
20251,6,1033540,1359741817,1,83
20252,11,1033540,1360623682,1,26
20253,13,1033540,0,1,0
20254,15,1033540,0,1,0
20255,17,1033540,0,1,0
20256,5,1033541,1359063074,1,92.5
20257,6,1033541,1359757709,1,90
20258,11,1033541,1360783416,1,99
20259,13,1033541,1361827549,1,88.5
20260,15,1033541,1362428904,1,47
20261,17,1033541,1363117824,1,96.03
20262,5,1033542,1359029451,1,104
20263,6,1033542,1359195344,1,104
20264,11,1033542,1360589542,1,95
20265,13,1033542,1361818537,1,105
20266,15,1033542,1362414319,1,88
20267,17,1033542,1363088990,1,100
20268,5,1033543,1360503380,1,104
20269,6,1033543,1360796013,1,100
20270,11,1033543,1361056702,1,98
20271,13,1033543,1361572573,1,105
20272,15,1033543,1362258069,1,100
20273,17,1033543,1362603121,1,100
20274,5,1033544,1358480829,1,87.67
20275,6,1033544,0,1,0
20276,11,1033544,0,1,0
20277,13,1033544,0,1,0
20278,15,1033544,0,1,0
20279,17,1033544,0,1,0
20280,5,1033545,1359023708,1,59.75
20281,6,1033545,0,1,0
20282,11,1033545,0,1,0
20283,13,1033545,0,1,0
20284,15,1033545,0,1,0
20285,17,1033545,0,1,0
20286,5,1033546,1358785986,1,104
20287,6,1033546,1359754810,1,104
20288,11,1033546,1360623551,1,100
20289,13,1033546,1361831884,1,105
20290,15,1033546,1362426038,1,87
20291,17,1033546,0,1,0
20292,5,1033547,0,1,0
20293,6,1033547,0,1,0
20294,11,1033547,1360787516,1,70
20295,13,1033547,1361304730,1,105
20296,15,1033547,1361734573,1,105
20297,17,1033547,1362942270,1,88.74
20298,5,1033548,1358697551,1,98.75
20299,6,1033548,0,1,0
20300,11,1033548,0,1,0
20301,13,1033548,0,1,0
20302,15,1033548,0,1,0
20303,17,1033548,0,1,0
20304,5,1033549,1359233880,1,5
20305,6,1033549,0,1,0
20306,11,1033549,0,1,0
20307,13,1033549,0,1,0
20308,15,1033549,0,1,0
20309,17,1033549,0,1,0
20310,5,1033550,1359073886,1,89
20311,6,1033550,0,1,0
20312,11,1033550,0,1,0
20313,13,1033550,0,1,0
20314,15,1033550,0,1,0
20315,17,1033550,0,1,0
20316,5,1033551,1358917835,1,96.75
20317,6,1033551,0,1,0
20318,11,1033551,0,1,0
20319,13,1033551,0,1,0
20320,15,1033551,0,1,0
20321,17,1033551,0,1,0
20322,5,1033552,1359073453,1,57.83
20323,6,1033552,0,1,0
20324,11,1033552,0,1,0
20325,13,1033552,0,1,0
20326,15,1033552,0,1,0
20327,17,1033552,0,1,0
20328,5,1033553,1358697061,1,104
20329,6,1033553,1359222217,1,104
20330,11,1033553,1360182926,1,100
20331,13,1033553,1361706728,1,100.5
20332,15,1033553,1362325812,1,100
20333,17,1033553,1362841788,1,100
20334,5,1033554,1359389114,1,100
20335,6,1033554,1360106636,1,100
20336,11,1033554,1361397245,1,92.33
20337,13,1033554,0,1,0
20338,15,1033554,0,1,0
20339,17,1033554,0,1,0
20340,5,1033555,1358699314,1,90.25
20341,6,1033555,1359620496,1,100
20342,11,1033555,1360073624,1,100
20343,13,1033555,1361345078,1,100
20344,15,1033555,1362153097,1,99.5
20345,17,1033555,1362586907,1,94.7
20346,5,1033556,1358612245,1,104
20347,6,1033556,1359746581,1,85
20348,11,1033556,1360417925,1,75
20349,13,1033556,1361636414,1,78
20350,15,1033556,0,1,0
20351,17,1033556,1362850462,1,94.7
20352,5,1033557,1359055958,1,104
20353,6,1033557,1359750582,1,100
20354,11,1033557,1360503170,1,99
20355,13,1033557,1361836517,1,100
20356,15,1033557,1362434187,1,100
20357,17,1033557,1363040395,1,100
20358,5,1033558,1359231651,1,100
20359,6,1033558,0,1,0
20360,11,1033558,0,1,0
20361,13,1033558,0,1,0
20362,15,1033558,0,1,0
20363,17,1033558,0,1,0
20364,5,1033559,1360531221,1,99.29
20365,6,1033559,1360531360,1,0
20366,11,1033559,0,1,0
20367,13,1033559,0,1,0
20368,15,1033559,0,1,0
20369,17,1033559,0,1,0
20370,5,1033560,1358978188,1,55
20371,6,1033560,0,1,0
20372,11,1033560,0,1,0
20373,13,1033560,0,1,0
20374,15,1033560,0,1,0
20375,17,1033560,0,1,0
20376,5,1033561,0,1,0
20377,6,1033561,0,1,0
20378,11,1033561,1360540148,1,91
20379,13,1033561,0,1,0
20380,15,1033561,0,1,0
20381,17,1033561,0,1,0
20382,5,1033562,1358740422,1,104
20383,6,1033562,1359696717,1,103.21
20384,11,1033562,1360449932,1,100
20385,13,1033562,1361768677,1,60
20386,15,1033562,0,1,0
20387,17,1033562,0,1,0
20388,5,1033563,1358715050,1,98.88
20389,6,1033563,1359586349,1,94
20390,11,1033563,1360167566,1,103
20391,13,1033563,1361740016,1,89.25
20392,15,1033563,1362338323,1,100
20393,17,1033563,1363129504,1,100
20394,5,1033564,1358964709,1,100
20395,6,1033564,0,1,0
20396,11,1033564,0,1,0
20397,13,1033564,0,1,0
20398,15,1033564,0,1,0
20399,17,1033564,0,1,0
20400,5,1033565,1359050031,1,100
20401,6,1033565,1359706478,1,100
20402,11,1033565,1360592824,1,100
20403,13,1033565,1361823639,1,100
20404,15,1033565,1362598631,1,0
20405,17,1033565,1363101220,1,100
20406,5,1033566,1360502084,1,92.86
20407,6,1033566,0,1,0
20408,11,1033566,0,1,0
20409,13,1033566,0,1,0
20410,15,1033566,0,1,0
20411,17,1033566,0,1,0
20412,5,1033567,1359055831,1,0
20413,6,1033567,1359057497,1,102.67
20414,11,1033567,1360622445,1,36
20415,13,1033567,1361808617,1,85.5
20416,15,1033567,1361831683,1,81.5
20417,17,1033567,0,1,0
20418,5,1033568,1359224377,1,100
20419,6,1033568,1359224696,1,100
20420,11,1033568,1360606030,1,83
20421,13,1033568,1361826374,1,85
20422,15,1033568,1362433756,1,50
20423,17,1033568,0,1,0
20424,5,1033569,1359047847,1,100
20425,6,1033569,1359757997,1,100
20426,11,1033569,1360532153,1,100
20427,13,1033569,1361830305,1,85
20428,15,1033569,1362423852,1,100
20429,17,1033569,1363119785,1,100
20430,5,1033570,1358756500,1,102
20431,6,1033570,1359370386,1,99.33
20432,11,1033570,1360420319,1,98
20433,13,1033570,1361473630,1,105
20434,15,1033570,1362414656,1,59
20435,17,1033570,1362775464,1,100
20436,5,1033571,1358949116,1,102
20437,6,1033571,1359718019,1,102
20438,11,1033571,1360576477,1,100
20439,13,1033571,0,1,0
